"donor_id","age","gender","country","region","segment","birth_year","age_at_observation","recency_days_12m","frequency_12m","monetary_total_12m","monetary_mean_12m","monetary_max_12m","monetary_min_12m","recency_days_24m","frequency_24m","monetary_total_24m","monetary_mean_24m","monetary_max_24m","monetary_min_24m","amount_trend","count_trend","amount_growth","lifetime_donations","lifetime_amount","days_since_first","days_since_last","donor_age_days","avg_days_between","is_new_donor","target_donated","target_amount"
4329,95,"F","USA","North","Silver",1923,95,128,4,362.22,90.555,144.05,49.3,128,4,362.22,90.555,144.05,49.3,0,0,-0.989077603626236,12,1039.49,2312,128,2312,210.181818181818,0,1,127.8
4334,67,"F","Canada","West","Silver",1951,67,244,1,17.33,17.33,17.33,17.33,244,2,62.65,31.325,45.32,17.33,0,0,-0.812470698546648,9,624.75,2053,244,2053,256.625,0,0,0
4340,74,"M","Canada","South","Bronze",1944,74,235,1,46.12,46.12,46.12,46.12,235,2,70.51,35.255,46.12,24.39,0,0,-0.920191540303272,6,246.13,1444,235,1444,288.8,0,0,0
4341,36,"F","France","Central","Bronze",1982,36,365,0,0,0,0,0,409,1,33.48,33.48,33.48,33.48,0,0,0,5,253.04,1771,409,1771,442.75,0,0,0
4347,66,"F","France","East","Silver",1952,66,208,2,133.67,66.835,102.93,30.74,208,5,362.69,72.538,128.93,30.74,0,0,-0.970945013437931,16,1338.72,2167,208,2167,144.466666666667,0,0,0
4360,43,"F","USA","South","Gold",1975,43,226,4,590.45,147.6125,187.72,112.25,226,5,686.96,137.392,187.72,96.51,0,0,-0.993271090924384,13,1598.24,2096,226,2096,174.666666666667,0,0,0
4364,76,"F","Canada","East","Bronze",1942,76,161,2,88,44,56.19,31.81,161,4,227.63,56.9075,113.14,26.49,0,0,-0.956521739130435,9,473.63,2280,161,2280,285,0,0,0
4368,83,"M","USA","South","Silver",1935,83,365,0,0,0,0,0,389,2,139.01,69.505,75.88,63.13,0,0,0,9,949.78,2259,389,2259,282.375,0,0,0
4372,58,"F","Germany","North","Bronze",1960,58,188,1,50.07,50.07,50.07,50.07,188,1,50.07,50.07,50.07,50.07,0,0,-0.926021823562049,3,130.16,1181,188,1181,590.5,0,0,0
4374,67,"M","Other","West","Silver",1951,67,364,1,39.03,39.03,39.03,39.03,364,4,301.38,75.345,112.75,39.03,0,0,-0.907041598884499,12,737.72,2300,364,2300,209.090909090909,0,1,89.97
4375,64,"F","USA","South","Gold",1954,64,212,2,366.76,183.38,189.95,176.81,212,9,1209.66,134.406666666667,189.95,46.18,0,0,-0.989211349660158,27,3616.04,2299,212,2299,88.4230769230769,0,1,225.33
4381,81,"M","USA","North","Gold",1937,81,365,0,0,0,0,0,435,1,135.67,135.67,135.67,135.67,0,0,0,13,1628.63,1925,435,1925,160.416666666667,0,1,166.8
4384,60,"F","USA","West","Bronze",1958,60,365,0,0,0,0,0,404,1,47.78,47.78,47.78,47.78,0,0,0,2,77.03,1014,404,1014,1014,0,0,0
4385,92,"M","Canada","East","Bronze",1926,92,365,0,0,0,0,0,407,2,135.09,67.545,99.89,35.2,0,0,0,5,362.83,1944,407,1944,486,0,0,0
4392,44,"M","USA","South","Bronze",1974,44,257,1,10,10,10,10,257,2,49.79,24.895,39.79,10,0,0,-0.714285714285714,7,249.17,2210,257,2210,368.333333333333,0,0,0
4393,75,"M","Germany","West","Gold",1943,75,185,3,475.92,158.64,242.99,90.28,185,5,722.64,144.528,242.99,81.81,0,0,-0.991665277546258,24,3295.05,2260,185,2260,98.2608695652174,0,0,0
4416,56,"F","USA","North","Bronze",1962,56,189,2,122.21,61.105,85.53,36.68,189,3,147.6,49.2,85.53,25.39,0,0,-0.968306790270185,6,331.5,2013,189,2013,402.6,0,0,0
4431,57,"M","USA","South","Gold",1961,57,272,3,321.58,107.193333333333,164.76,29.87,272,7,707.64,101.091428571429,164.76,29.87,0,0,-0.987714233060999,23,2699.44,2303,272,2303,104.681818181818,0,0,0
4436,34,"F","USA","East","Gold",1984,34,132,1,310.17,310.17,310.17,310.17,132,3,557.25,185.75,310.17,104.87,0,0,-0.987268039596397,18,2488.06,2297,132,2297,135.117647058824,0,0,0
4443,57,"M","Canada","West","Gold",1961,57,365,0,0,0,0,0,378,5,635.7,127.14,188.93,48.38,0,0,0,16,2135.76,2254,378,2254,150.266666666667,0,0,0
4445,85,"F","France","East","Silver",1933,85,287,2,191.13,95.565,143.65,47.48,287,6,485.54,80.9233333333333,143.65,38.08,0,0,-0.979500845590119,11,978.04,1976,287,1976,197.6,0,0,0
4450,75,"M","Canada","South","Bronze",1943,75,348,1,10,10,10,10,348,1,10,10,10,10,0,0,-0.714285714285714,5,103.01,1586,348,1586,396.5,0,0,0
4483,39,"F","UK","North","Bronze",1979,39,246,1,16.99,16.99,16.99,16.99,246,2,39.45,19.725,22.46,16.99,0,0,-0.809433063363506,5,153.02,2303,246,2303,575.75,0,0,0
4501,60,"M","Germany","East","Bronze",1958,60,205,1,24.41,24.41,24.41,24.41,205,2,52.24,26.12,27.83,24.41,0,0,-0.859204505455825,7,336.6,2238,205,2238,373,0,0,0
4503,80,"M","Other","East","Silver",1938,80,365,0,0,0,0,0,406,1,130.79,130.79,130.79,130.79,0,0,0,9,747.41,2257,406,2257,282.125,0,0,0
4504,22,"F","USA","North","Silver",1996,22,321,1,61.56,61.56,61.56,61.56,321,1,61.56,61.56,61.56,61.56,0,0,-0.938987187309335,5,288.56,2167,321,2167,541.75,0,0,0
4515,37,"F","USA","South","Silver",1981,37,365,0,0,0,0,0,437,1,71.12,71.12,71.12,71.12,0,0,0,4,390.88,2179,437,2179,726.333333333333,0,0,0
4526,56,"M","Canada","East","Silver",1962,56,365,0,0,0,0,0,402,4,270.93,67.7325,86.29,45.14,0,0,0,9,585.42,2235,402,2235,279.375,0,0,0
4527,51,"F","France","South","Gold",1967,51,132,5,564.3,112.86,182.12,34.86,132,8,849.38,106.1725,182.12,34.86,0,0,-0.992961464015485,20,2585.47,2167,132,2167,114.052631578947,0,1,381.27
4533,68,"M","France","Central","Gold",1950,68,365,0,0,0,0,0,421,4,542.89,135.7225,177.85,108.28,0,0,0,22,2954.84,2297,421,2297,109.380952380952,0,0,0
4545,42,"M","USA","North","Silver",1976,42,251,1,37.91,37.91,37.91,37.91,251,1,37.91,37.91,37.91,37.91,0,0,-0.904557384872345,10,575.34,2305,251,2305,256.111111111111,0,0,0
4550,27,"F","UK","South","Silver",1991,27,365,0,0,0,0,0,473,1,13.18,13.18,13.18,13.18,0,0,0,6,386.89,2022,473,2022,404.4,0,1,125.59
4552,63,"M","Germany","West","Gold",1955,63,195,2,251.07,125.535,127.77,123.3,195,7,1132.75,161.821428571429,273.77,100.7,0,0,-0.984318030344611,27,3613.09,2235,195,2235,85.9615384615385,0,1,12.56
4559,62,"M","UK","West","Bronze",1956,62,365,0,0,0,0,0,480,1,69.98,69.98,69.98,69.98,0,0,0,5,291.04,1888,480,1888,472,0,0,0
4563,77,"F","USA","West","Silver",1941,77,139,2,228.22,114.11,164.89,63.33,139,3,332.31,110.77,164.89,63.33,0,0,-0.982774954784256,10,902.67,1789,139,1789,198.777777777778,0,1,79.82
4565,59,"M","UK","North","Gold",1959,59,128,5,556.04,111.208,182.21,28.52,128,7,650.93,92.99,182.21,28.52,0,0,-0.992857653024784,21,2671.08,2052,128,2052,102.6,0,1,203.89
4569,42,"F","UK","South","Silver",1976,42,271,2,107.91,53.955,64.63,43.28,271,3,205.27,68.4233333333333,97.36,43.28,0,0,-0.964256992225896,7,551.39,2156,271,2156,359.333333333333,0,0,0
4573,62,"M","USA","North","Bronze",1956,62,365,0,0,0,0,0,483,3,160.21,53.4033333333333,69.26,37.06,0,0,0,4,170.21,1513,483,1513,504.333333333333,0,0,0
4586,72,"F","UK","Central","Silver",1946,72,365,0,0,0,0,0,480,3,178.94,59.6466666666667,86.76,45.01,0,0,0,10,782.93,2167,480,2167,240.777777777778,0,1,118.01
4605,28,"M","USA","South","Bronze",1990,28,365,0,0,0,0,0,438,3,171.4,57.1333333333333,64.38,49.05,0,0,0,4,234.41,1355,438,1355,451.666666666667,0,0,0
4606,39,"F","Other","South","Bronze",1979,39,327,1,10,10,10,10,327,1,10,10,10,10,0,0,-0.714285714285714,4,142.29,2011,327,2011,670.333333333333,0,0,0
4607,54,"F","Canada","West","Bronze",1964,54,365,0,0,0,0,0,406,1,39.49,39.49,39.49,39.49,0,0,0,6,355.11,2049,406,2049,409.8,0,0,0
4609,80,"M","USA","North","Bronze",1938,80,365,0,0,0,0,0,385,3,83.37,27.79,39.9,10.64,0,0,0,9,332.74,1763,385,1763,220.375,0,0,0
4610,64,"F","Canada","East","Silver",1954,64,146,1,86.89,86.89,86.89,86.89,146,2,141.74,70.87,86.89,54.85,0,0,-0.955990758059192,11,881.91,2291,146,2291,229.1,0,0,0
4615,76,"M","Canada","West","Gold",1942,76,347,1,142.06,142.06,142.06,142.06,347,4,591.51,147.8775,219.62,72.58,0,0,-0.972613994248939,15,2186.59,2067,347,2067,147.642857142857,0,0,0
4620,46,"F","Canada","West","Bronze",1972,46,148,2,131.73,65.865,66.3,65.43,148,3,209.27,69.7566666666667,77.54,65.43,0,0,-0.970529728136742,4,263.97,1547,148,1547,515.666666666667,0,1,54.65
4648,63,"F","UK","North","Silver",1955,63,146,2,193.65,96.825,127.23,66.42,146,3,229.82,76.6066666666667,127.23,36.17,0,0,-0.979762205919555,11,912.05,2194,146,2194,219.4,0,1,75.5
4664,39,"F","Germany","South","Silver",1979,39,365,0,0,0,0,0,440,2,149.86,74.93,110.94,38.92,0,0,0,11,1074.63,2223,440,2223,222.3,0,0,0
4673,63,"M","USA","South","Silver",1955,63,199,1,76.83,76.83,76.83,76.83,199,1,76.83,76.83,76.83,76.83,0,0,-0.950513423233948,10,822.44,2251,199,2251,250.111111111111,0,0,0
4689,49,"F","France","North","Gold",1969,49,153,1,253.4,253.4,253.4,253.4,153,7,1062.61,151.801428571429,253.4,93.6,0,0,-0.984459984459985,19,2511.73,2038,153,2038,113.222222222222,0,1,296.5
4696,57,"M","USA","East","Silver",1961,57,365,0,0,0,0,0,417,2,75.26,37.63,65.26,10,0,0,0,6,296.21,1474,417,1474,294.8,0,0,0
4712,81,"M","UK","East","Silver",1937,81,184,1,59.84,59.84,59.84,59.84,184,5,303.96,60.792,112.95,10,0,0,-0.93734335839599,15,1141.93,1731,184,1731,123.642857142857,0,0,0
4720,84,"F","France","North","Bronze",1934,84,307,1,28.06,28.06,28.06,28.06,307,1,28.06,28.06,28.06,28.06,0,0,-0.875233936369307,4,191.73,1389,307,1389,463,0,0,0
4726,40,"M","Germany","West","Silver",1978,40,283,4,429.16,107.29,134.48,90.93,283,4,429.16,107.29,134.48,90.93,0,0,-0.990765536984024,12,946.69,2181,283,2181,198.272727272727,0,0,0
4732,74,"M","France","South","Silver",1944,74,317,1,111.46,111.46,111.46,111.46,317,2,134.11,67.055,111.46,22.65,0,0,-0.965355967434609,10,732.68,2150,317,2150,238.888888888889,0,0,0
4737,76,"F","France","East","Bronze",1942,76,171,1,57.63,57.63,57.63,57.63,171,1,57.63,57.63,57.63,57.63,0,0,-0.935096543890962,5,166.58,1698,171,1698,424.5,0,1,50.68
4739,92,"F","Canada","West","Silver",1926,92,365,0,0,0,0,0,384,2,171.16,85.58,161.16,10,0,0,0,11,861.83,2215,384,2215,221.5,0,1,45.48
4746,63,"M","Canada","North","Silver",1955,63,141,1,158.51,158.51,158.51,158.51,141,2,225.11,112.555,158.51,66.6,0,0,-0.975386130084303,8,718.71,1543,141,1543,220.428571428571,0,0,0
4753,63,"M","USA","Central","Silver",1955,63,365,0,0,0,0,0,485,2,143.01,71.505,90.74,52.27,0,0,0,9,637.21,2292,485,2292,286.5,0,0,0
4755,49,"F","Canada","West","Silver",1969,49,285,1,77.78,77.78,77.78,77.78,285,2,162.88,81.44,85.1,77.78,0,0,-0.951088285644412,9,662.13,2019,285,2019,252.375,0,0,0
4775,88,"F","UK","East","Gold",1930,88,356,1,69.32,69.32,69.32,69.32,356,4,472.91,118.2275,176.77,57.45,0,0,-0.94544462629569,18,2138.83,2288,356,2288,134.588235294118,0,0,0
4784,49,"F","Canada","East","Silver",1969,49,211,3,229.85,76.6166666666667,81.65,68.19,211,5,338.05,67.61,81.65,46.24,0,0,-0.982895018174043,13,1039.55,2198,211,2198,183.166666666667,0,0,0
4791,57,"F","UK","Central","Bronze",1961,57,365,0,0,0,0,0,423,3,159.85,53.2833333333333,60.71,44.17,0,0,0,7,358.32,1770,423,1770,295,0,0,0
4794,76,"F","Germany","South","Bronze",1942,76,365,0,0,0,0,0,468,2,82,41,55.76,26.24,0,0,0,7,346.29,2298,468,2298,383,0,0,0
4806,58,"F","UK","East","Silver",1960,58,365,0,0,0,0,0,485,2,69.44,34.72,59.44,10,0,0,0,14,910.27,1997,485,1997,153.615384615385,0,0,0
4817,64,"F","UK","South","Silver",1954,64,365,0,0,0,0,0,475,1,106.36,106.36,106.36,106.36,0,0,0,6,436.64,1743,475,1743,348.6,0,0,0
4818,80,"F","USA","West","Bronze",1938,80,183,1,13.24,13.24,13.24,13.24,183,4,95.35,23.8375,32.38,13.24,0,0,-0.767981438515081,7,279.92,2227,183,2227,371.166666666667,0,0,0
4821,63,"M","USA","West","Bronze",1955,63,194,1,80.61,80.61,80.61,80.61,194,3,131.7,43.9,80.61,10,0,0,-0.952724264271363,7,327.27,2194,194,2194,365.666666666667,0,0,0
4822,39,"M","UK","North","Bronze",1979,39,365,0,0,0,0,0,470,2,116.8,58.4,64.69,52.11,0,0,0,5,270.52,1719,470,1719,429.75,0,0,0
4825,80,"M","Canada","East","Bronze",1938,80,365,0,0,0,0,0,412,3,172.22,57.4066666666667,115.61,17.56,0,0,0,6,369.9,2274,412,2274,454.8,0,0,0
4830,71,"M","UK","East","Gold",1947,71,365,0,0,0,0,0,378,5,619.85,123.97,170.63,68.22,0,0,0,17,1847.22,2277,378,2277,142.3125,0,0,0
4837,67,"M","Canada","East","Bronze",1951,67,320,1,18.97,18.97,18.97,18.97,320,2,77.04,38.52,58.07,18.97,0,0,-0.825859817152808,4,140.55,1727,320,1727,575.666666666667,0,0,0
4853,81,"M","USA","Central","Silver",1937,81,365,0,0,0,0,0,368,2,156.69,78.345,89.47,67.22,0,0,0,9,743.16,2280,368,2280,285,0,1,50.35
4871,41,"M","Germany","North","Silver",1977,41,133,2,179.77,89.885,97.44,82.33,133,4,353.82,88.455,101.27,72.78,0,0,-0.97823366164227,7,674.88,2211,133,2211,368.5,0,0,0
4874,79,"F","Other","Central","Bronze",1939,79,365,0,0,0,0,0,432,1,66.97,66.97,66.97,66.97,0,0,0,7,484.83,2263,432,2263,377.166666666667,0,0,0
4888,53,"M","Germany","Central","Gold",1965,53,263,4,536.62,134.155,150.24,105.65,263,7,1161.77,165.967142857143,358.34,105.65,0,0,-0.992601087640117,23,3342.76,2272,263,2272,103.272727272727,0,1,115.76
4892,77,"M","UK","South","Silver",1941,77,321,1,75.31,75.31,75.31,75.31,321,3,231.13,77.0433333333333,105.61,50.21,0,0,-0.949564998108687,12,778.91,2087,321,2087,189.727272727273,0,0,0
4902,34,"M","Germany","South","Gold",1984,34,363,1,144.76,144.76,144.76,144.76,363,6,728.35,121.391666666667,191.7,58.38,0,0,-0.973111051357892,20,2391.87,2306,363,2306,121.368421052632,0,0,0
4904,54,"F","Canada","Central","Bronze",1964,54,365,0,0,0,0,0,399,1,50.96,50.96,50.96,50.96,0,0,0,3,164.22,2190,399,2190,1095,0,0,0
4907,75,"M","UK","East","Silver",1943,75,264,2,108.86,54.43,68.92,39.94,264,6,324.71,54.1183333333333,70.69,35.91,0,0,-0.964557859294701,11,794.23,1724,264,1724,172.4,0,0,0
4908,70,"F","Germany","South","Bronze",1948,70,197,1,52.03,52.03,52.03,52.03,197,2,133.15,66.575,81.12,52.03,0,0,-0.928609673389256,6,326.9,2059,197,2059,411.8,0,0,0
4926,79,"F","Canada","North","Bronze",1939,79,188,2,76.32,38.16,47.33,28.99,188,2,76.32,38.16,47.33,28.99,0,0,-0.950199203187251,8,306.27,2168,188,2168,309.714285714286,0,0,0
4934,72,"F","USA","North","Bronze",1946,72,190,2,142.13,71.065,74.29,67.84,190,2,142.13,71.065,74.29,67.84,0,0,-0.972627112844727,5,299.48,2096,190,2096,524,0,0,0
4952,71,"F","USA","East","Bronze",1947,71,365,0,0,0,0,0,441,1,52.72,52.72,52.72,52.72,0,0,0,2,144.27,1748,441,1748,1748,0,0,0
4956,50,"F","Germany","North","Bronze",1968,50,365,0,0,0,0,0,480,1,59.26,59.26,59.26,59.26,0,0,0,5,211.32,1278,480,1278,319.5,0,0,0
4958,20,"F","USA","East","Gold",1998,20,181,2,337.12,168.56,207.65,129.47,181,4,600.9,150.225,207.65,124.19,0,0,-0.98827392120075,23,3116.56,2265,181,2265,102.954545454545,0,0,0
4959,79,"F","USA","West","Gold",1939,79,128,2,366.08,183.04,192.56,173.52,128,6,711.38,118.563333333333,192.56,56.82,0,0,-0.989191526156507,15,2224.87,1973,128,1973,140.928571428571,0,1,272.18
4966,61,"M","Other","West","Bronze",1957,61,365,0,0,0,0,0,426,2,87.06,43.53,44.09,42.97,0,0,0,5,186.02,2131,426,2131,532.75,0,0,0
4968,61,"F","Canada","Central","Bronze",1957,61,209,2,102.37,51.185,60.72,41.65,209,6,286.12,47.6866666666667,73.42,21.07,0,0,-0.962395412240293,9,507.88,1958,209,1958,244.75,0,0,0
4969,53,"F","Other","West","Bronze",1965,53,289,1,65.04,65.04,65.04,65.04,289,2,141.03,70.515,75.99,65.04,0,0,-0.942062572421784,4,233.56,1468,289,1468,489.333333333333,0,0,0
4973,68,"F","USA","East","Silver",1950,68,354,1,74.14,74.14,74.14,74.14,354,4,313.07,78.2675,106.81,65.04,0,0,-0.948809828512926,10,824.46,1856,354,1856,206.222222222222,0,0,0
4987,42,"F","USA","South","Silver",1976,42,365,0,0,0,0,0,483,2,60.39,30.195,50.39,10,0,0,0,5,279.78,1986,483,1986,496.5,0,0,0
